ID,Артикул,Производитель,Название,Ед. Изм.,Кол-во,Кол. Вн. склады,Цена
62788,MSP-300-2-M,IEK,Комплект крепления на столб для корпуса ЩУРн-П IEK,компл,1,316.0,1299.97
40984,YZN10-095-K07,IEK,Зажим наборный ЗНИ-95мм2 (JXB330А) синий IEK,шт,3,,673.83
40985,BBT30-ABLFS-K01,IEK,Кнопка ABLFS-22 белый d=22мм неон/240В 1з+1р IEK,шт,5,240.0,261.61
51453,MVA41-1-010-D,IEK,Выключатель автоматический ВА47-60 1Р 10А 6кА D IEK,шт,1,,113.06
37873,LDD10-018B-1100-001,IEK,Датчик движения ДД-018В 1100Вт 270град 12м IP44 белый IEK,шт,6,493.0,981.26
50851,BBT10-ABLF-K07,IEK,Кнопка ABLF-22 синий d=22мм неон/240В1з+1р IEK,шт,4,6.0,381.77
50846,BBT10-ABLF-K01,IEK,Кнопка ABLF-22 белый d=22мм неон/240В 1з+1р IEK,шт,4,120.0,355.06
50847,BBT10-ABLF-K05,IEK,Кнопка ABLF-22 желтый d=22мм неон/240В 1з+1р IEK,шт,1,160.0,381.77
50849,BBT10-ABLF-K04,IEK,Кнопка ABLF-22 красный d=22мм неон/240В 1з+1р IEK,шт,17,1211.0,341.4
50852,BBT10-ABLF-K08,IEK,Кнопка ABLF-22 прозрачный d=22мм неон/240В 1з+1р IEK,шт,6,,309.39
50844,BBT30-ABLFS-K08,IEK,Кнопка ABLFS-22 прозрачный d=22мм неон/240В 1з+1р IEK,шт,7,,332.55
42312,CKK10D-Z-040-040-K01,IEK,"Заглушка торцевая к-канала 40х40 ""Элекор"" (ИЭК)",шт,24,,25.23
41394,IVS10-1-01000,IEK,Стабилизатор напряжения однофазный СНИ1-1 кВА IEK,шт,1,3.0,4881.69
43304,MVA20-1-004-B,IEK,"Выключатель автоматический ВА47-29 1Р 4А 4,5кА В IEK",шт,4,697.0,224.8
50828,BSW80-BG-2-K02,IEK,Переключатель LAY5-BG45 на 2 положения с ключом без фиксации IEK,шт,13,1181.0,301.11
51359,LLPO0-3025-2-9-K01,IEK,Светильник ЛПО3025 2х9Вт 230В G23 IP20 IEK,шт,2,,776.19
63026,YNN10-812-12C2-K07,IEK,"Шина N ""ноль"" на двух угловых изоляторах ШНИ-8х12-12-У2-С IEK",шт,1,2482.0,226.6
41438,IVS20-1-10000,IEK,Стабилизатор напряжения переносной HOME 10кВА (СНР1-0-10) IEK,шт,1,,19026.59
65361,MVA01D-RMM,IEK,Расцепитель минимального/максимального напряжения РММ47 новая серия на DIN-рейку IEK,шт,15,313.0,1342.25
131261,MVA25-3-063-C,GENERICA by IEK,"Выключатель автоматический ВА47-29 3Р 63А 4,5кА С GENERICA",шт,22,9.0,385.63
40992,ITT10-2-05-0250,IEK,"Трансформатор тока ТТИ-А 250/5А 5ВА класс 0,5 IEK",шт,1,1906.0,959.09
40123,UEN11-10-15,IEK,Наконечник-гильза НГ 10-15 без изоляции (100шт) IEK,упак,15,709.0,177.04
50915,MVA20-2-001-B,IEK,"Выключатель автоматический ВА47-29 2Р 1А 4,5кА В IEK",шт,24,256.0,437.76
50912,MVA40-2-080-D,IEK,Выключатель автоматический ВА47-100 2Р 80А 10кА D IEK,шт,2,,1461.85
50914,MVA20-2-050-D,IEK,"Выключатель автоматический ВА47-29 2Р 50А 4,5кА D IEK",шт,5,652.0,525.99
41646,YIS32,IEK,"Угловой изолятор для ""О"" шины синий IEK",шт,32,43270.0,9.44
51635,DMS11D-FA02,IEK,Аварийно-дополнительный контакт ДК/АК32-02 IEK,шт,3,,627.56
41645,YIS31,IEK,"Угловой изолятор для ""О"" шины желтый (200шт) IEK",шт,26,11939.0,10.41
33490,BLS20-AL-K05,IEK,Лампа AL-22 сигнальная d=22мм желтый неон/240В цилиндр IEK,шт,10,9.0,175.24
35885,CLN10-080-300-3,IEK,Лоток неперфорированный 80х300х3000 IEK,м,12,3729.0,837.67
41362,UKA-31-D16-D95,IEK,"Комплект промежуточной подвески КОПМ 1500 (ES 1500, SO 260) IEK",шт,3,13481.0,566.75
35880,CLN10-050-200-3,IEK,Лоток неперфорированный 50х200х3000 IEK,м,6,6749.0,479.57
41341,UZA-24-D70-D70,IEK,Гильза изолированная нулевая ГИН 70 (MJPT 70N) IEK,шт,8,211.0,294.94
37351,MVA40-1-025-D,IEK,Выключатель автоматический ВА47-100 1Р 25А 10кА D IEK,шт,6,30.0,745.52
41349,UZA-25-D95,IEK,Наконечники герметичные изолированные НИМ 95 (CPTAU 95) IEK,шт,20,621.0,367.16
41357,UZA-11-D06-D150,IEK,"Зажим ответвительный изолированный ЗОИ 35-150/6-35 (P 645, P2R-150) IEK",шт,3,61605.0,204.13
51332,WKP15-16-04-50-44,IEK,"Катушка УК50 с термозащитой 4 места 2P+PE/50м 3х1,5мм2 IP44 INDUSTRIAL PLUS IEK",шт,1,1196.0,6478.49
36706,CKK11D-P-080-020-K01,IEK,Поворот 90град КМПП 80х20 IEK,шт,4,643.0,73.21
36708,CKK11D-T-080-020-K01,IEK,Угол Т-образный КМТП 80х20 IEK,шт,8,812.0,94.34
36709,CKK12D-K-070-016-K03,IEK,Коробка распределительная КМРН 70х16 IEK,шт,2,,846.98
65792,CTG20-25-K41-050I,IEK,Труба гофрированная ПВХ d=25мм с зондом (50м) IEK,м,50,271393.0,24.1
65790,CTG20-16-K41-100I,IEK,Труба гофрированная ПВХ d=16мм с зондом (100м) IEK,м,300,485333.0,11.9
41323,UZA-14-D16-D35,IEK,Зажим анкерный ЗАБ 4х16-35 (SO 158) IEK,шт,1,3815.0,200.79
41324,UZA-14-D16-D35-1000,IEK,Зажим анкерный ЗАН 16-35/1000 (PA 1000) IEK,шт,8,3403.0,362.17
41327,UZA-21-006-035,IEK,Колпачки герметичные КИ 6-35 (CECT 6-35) IEK,шт,47,11298.0,14.5
41326,UZA-15-D16-D95,IEK,"Зажим промежуточный ЗПН 1500 (PS 54, SO 265) IEK",шт,8,1277.0,197.29
41328,UZA-21-016-150,IEK,Колпачки герметичные КИ 16-150 (CECT 16-150) IEK,шт,34,5144.0,17.15
41329,UZA-22-D10-D16,IEK,Гильза изолированная абонентская ГИА 10-16 (MJPB 10-16) IEK,шт,6,7940.0,138.81
35870,CLN10-050-050-3,IEK,Лоток неперфорированный 50х50х3000 IEK,м,12,21097.0,238.68
35872,CLN10-050-100-3,IEK,Лоток неперфорированный 50х100х3000 IEK,м,24,27957.0,303.11
35874,CLN10-100-100-3,IEK,Лоток неперфорированный 100х100х3000 IEK,м,300,17507.0,568.78
40287,URM10-D15-D17-7,IEK,"Разъем изолированный РпИм1,25-250 плоский (100шт) IEK",упак,8,113.0,213.1
72456,LLE-G45-5-230-30-E27,IEK,Лампа светодиодная G45 шар 5Вт 230В 3000К E27 IEK,шт,14,26024.0,68.97
39795,UKW10-1-100,IEK,"Зажим-ответвитель ЗПО-2 0,5-1,5мм2 красный (100шт) IEK",упак,4,16837.0,328.73
62636,CTA10D-BS20-K41-050,IEK,Муфта труба-коробка BS20 IP65 IEK,шт,17,4.0,83.16
60398,KKM21-032-110-01,IEK,Контактор КМИ-23211 32А 110В/АС3 1НЗ IEK,шт,3,96.0,1794.37
62646,MVA40-1-063-D,IEK,Выключатель автоматический ВА47-100 1Р 63А 10кА D IEK,шт,11,17.0,745.52
62538,EVB10-K30-10-DC,IEK,Выключатель 1-клавишный для открытой установки ВС20-1-0-БК БРИКС коричневый IEK,шт,10,,45.14
36704,CKK11D-Z-080-020-K01,IEK,Заглушка КМЗП 80х20 IEK,шт,1,13.0,297.15
36702,CKK11D-W-080-020-K01,IEK,Внешний изменяемый угол КМНП 80х20 IEK,шт,20,,447.52
